"","x"
"268",0.0064632399007678
"269",0.00262132124044001
"270",0.00415003020316362
"271",0.00933579076081514
"272",0.00467382045462728
"273",0.0076151043176651
"274",0.00344848330132663
"275",0.00371393351815641
"276",0.0054512107744813
"277",0.00468804128468037
"278",0.00436096871271729
"279",0.00591337867081165
"280",0.00604136334732175
"281",0.00780234159901738
"282",0.00399360433220863
"283",0.00375422509387136
"284",0.00455768639221787
"285",0.00924572721123695
"286",0.0038111072499305
"287",0.00425668433308601
"288",0.00630207359790802
"289",0.00148604740388691
"290",0.0027635267470032
"291",0.00222551613114774
"292",0.00301001640036702
"293",0.00160455203149468
"294",0.00335604976862669
"295",0.0075961435213685
"296",0.00552231352776289
"297",0.00668602855876088
"298",0.00542751001194119
"299",0.00397938396781683
"300",0.00888547301292419
"301",0.0043396377004683
"302",0.000737098511308432
"303",0.00658885482698679
"304",0.00348640466108918
"305",0.00845648720860481
"306",0.00383480824530125
"307",0.00757718272507191
"308",0.00568110961467028
"309",0.00626178225502372
"310",0.00469989189878106
"311",0.00728092156350613
"312",0.00237246160395443
"313",0.00359779899008572
"314",0.00153344927821308
"315",0.00206197961233556
"316",0.00477573461830616
"317",0.00697043957188725
"318",0.00422587338835001
"319",0.00526160327717662
"320",0.00518339034169912
"321",0.00302423699758947
"322",0.00301238638348877
"323",0.00521183153614402
"324",0.0117272129282355
"325",0.00474255345761776
"326",0.00230846926569939
"327",0.00624756142497063
"328",0.00456716632470489
"329",0.00524501269683242
"330",0.00368312234058976
"331",0.00438703969120979
"332",0.00484446715563536
"333",0.0026687232311815
"334",0.00511465780436993
"335",0.00739942584186792
"336",0.00506014563143253
"337",0.00238668220117688
"338",0.00375659530982375
"339",0.00248859613202512
"340",0.00475203385576606
"341",0.00429460592567921
"342",0.00119689630810171
"343",0.00724299997091293
"344",0.00613853707909584
"345",0.0043135667219758
"346",0.0064205783419311
"347",0.00611009635031223
"348",0.0042803855612874
"349",0.0032226478215307
"350",0.00406426098197699
"351",0.0038803790230304
"352",0.00526656536385417
"353",0.00355033483356237
"354",0.00391102628782392
"355",0.00491058919578791
"356",0.00631327787414193
"357",0.00755330175161362
"358",0.00689792772755027
"359",0.0047927163541317
"360",0.00815681181848049
"361",0.00513690523803234
"362",0.00490115908905864
"363",0.00422221096232533
"364",0.00484929513186216
"365",0.00467248586937785
"366",0.00413734233006835
"367",0.00497188325971365
"368",0.00935440137982368
"369",0.0129801742732525
"370",0.00581585383042693
"371",0.00341595942154527
"372",0.00202270061708987
"373",0.00282187969423831
"374",0.00127538584638387
"375",0.00538443867117167
"376",0.00695686461403966
"377",0.00326036708429456
"378",0.00534436153247952
"379",0.00539858313277364
"380",0.00662682019174099
"381",0.00597851863130927
"382",0.00570505298674107
"383",0.0046159066259861
"384",0.00379786803387105
"385",0.00344896386377513
"386",0.00309298746287823
"387",0.00395346060395241
"388",0.00308120017871261
"389",0.00786684360355139
"390",0.00235274503938854
"391",0.00264035514555871
"392",0.00386151950806379
"393",0.00783383939415216
"394",0.00521941622719169
"395",0.00574513012543321
"396",0.00350082805380225
"397",0.00571684027090669
"398",0.00214764592237771
"399",0.00303169363178313
"400",0.00457347230985761
"401",0.00381672778166831
"402",0.00632035033777356
"403",0.00305291055701673
"404",0.0054504475556314
"405",0.00765703013166785
"406",0.00263564032502472
"407",0.00658910069614649
"408",0.00231502577662468
"409",0.00486344005912542
"410",0.00210992665961385
"411",0.00373657396994531
"412",0.00400768173858523
"413",0.00379079557023942
"414",0.00479035871103406
"415",0.00370121211744845
"416",0.00825582444667816
"417",0.00694743450731039
"418",0.00655845366418362
"419",0.00421278085559607
"420",0.00762874027714133
"421",0.0068672806955874
"422",0.00197319407016039
"423",0.00243289861828089
"424",0.00138854386750609
"425",0.00511804549023509
"426",0.0054504475556314
"427",0.00529249757528305
"428",0.00495066586881876
"429",0.00305055314674973
"430",0.00445088464766741
"431",0.00361398607492447
"432",0.00746843311935663
"433",0.00469134515151381
"434",0.0050119599327445
"435",0.00278887525200844
"436",0.00815445370972157
"437",0.00375543371774256
"438",0.00535379163920879
"439",0.00598794827237725
"440",0.00378608074970543
"441",0.00648772995918989
"442",0.00896306242793798
"443",0.00193547469098121
"444",0.00792578049004078
"445",0.00681305956095457
"446",0.00527599547058344
"447",0.00506618153303862
