date,d18o,t2m,precip,RH
5/1/1994,-5.512583733,280.7980347,0.009934336,88.60605621
6/1/1994,-4.138945103,279.4315491,0.004740852,81.43331146
7/1/1994,-3.389000177,279.7207336,0.006372214,83.90607452
8/1/1994,-2.648021936,278.6152039,0.00707238,92.24710083
9/1/1994,-4.954053402,278.9449158,0.007376492,88.02863312
10/1/1994,-4.599494457,282.0957642,0.005085041,78.41381836
11/1/1994,-3.123076916,282.3479004,0.006930932,84.1266861
12/1/1994,-1.902394772,286.7929077,0.001810529,68.43643188
1/1/1995,-1.710752726,287.9989319,0.003380598,78.67663574
2/1/1995,-2.332005739,287.8102722,0.002274949,73.36470032
3/1/1995,-3.482079983,284.4972229,0.00629206,87.20182037
4/1/1995,-5.024467468,281.6972656,0.00633921,84.08640289
5/1/1995,-5.69797945,280.9584961,0.003463109,82.2390213
6/1/1995,-4.237561226,279.255249,0.005110973,87.05986023
7/1/1995,-5.844499111,277.8252869,0.004821006,90.86204529
8/1/1995,-2.609638691,279.8071289,0.006817774,83.30371094
9/1/1995,-3.020238876,279.8652954,0.00474321,83.66819763
10/1/1995,-2.185527325,280.8756104,0.004481531,84.00007629
11/1/1995,-4.28110981,283.100769,0.005936084,77.37406921
12/1/1995,-3.600879192,283.2929688,0.004109053,84.50077057
1/1/1996,-5.24368,286.8934021,0.004719635,80.45303345
2/1/1996,-6.301793575,286.1652222,0.004406093,75.19480896
3/1/1996,-3.705922842,285.4564209,0.004651268,79.01042938
4/1/1996,-3.960034609,281.8136292,0.005688551,87.86173248
5/1/1996,-4.197368622,281.9053345,0.00295154,84.58133698
6/1/1996,-4.374132633,279.6061096,0.004663056,87.60659027
7/1/1996,-5.818447113,279.0771484,0.0048823,81.10527802
8/1/1996,-5.040152073,279.2323303,0.007235045,89.50193024
9/1/1996,-2.734021902,279.7312927,0.010021563,88.5427475
10/1/1996,-2.87883687,282.1362915,0.006112894,83.48595428
11/1/1996,-1.822811127,281.6337891,0.008555222,83.1636734
12/1/1996,-3.584693432,283.4269714,0.003840302,79.346138
1/1/1997,-2.659199238,288.1382446,0.003331091,72.64339447
2/1/1997,-0.429629922,288.7006836,0.001636077,71.02046204
3/1/1997,-3.113170624,284.2926941,0.004446169,84.27248383
4/1/1997,-3.553526402,282.7869263,0.004879942,79.04496002
5/1/1997,-5.635633945,281.1030579,0.005485809,88.36434174
6/1/1997,-5.0616045,279.4915161,0.002699292,77.87859344
7/1/1997,-3.738742828,278.4353638,0.005059109,87.94805908
8/1/1997,-3.577288866,279.2834473,0.006419363,89.11250305
9/1/1997,-6.095064163,280.8738403,0.002843097,80.58539581
10/1/1997,-3.264466524,282.0111084,0.007708894,79.11593628
11/1/1997,-4.490931988,283.435791,0.004632409,77.06904602
12/1/1997,-3.254583836,284.3173828,0.00542923,78.93753052
1/1/1998,-1.658900142,287.7185974,0.002772373,75.52093506
2/1/1998,-8.306305885,286.0752869,0.004960096,81.03813171
3/1/1998,-2.712313652,284.7546387,0.004033614,76.95970154
4/1/1998,-10.25531387,282.4589844,0.004561685,87.72553253
5/1/1998,-5.2431283,281.4415894,0.003781366,81.40261841
6/1/1998,-5.436163902,279.1741333,0.004281147,80.63143921
7/1/1998,-5.44264555,279.0348511,0.004500391,88.16099548
8/1/1998,-3.812290192,279.5144348,0.002883174,75.31758881
9/1/1998,-1.947260737,281.510376,0.007843269,84.80770874
10/1/1998,-2.566346884,280.8385925,0.007876274,87.62769318
11/1/1998,-1.222098112,283.4551697,0.004443812,74.96844482
12/1/1998,-2.205298424,286.1158447,0.006343925,77.92847443
1/1/1999,-1.642960668,288.1188354,0.00120702,72.52253723
2/1/1999,-1.972366571,288.4714661,0.006787127,82.03951263
3/1/1999,-3.772929907,285.3682556,0.003757791,85.24893188
4/1/1999,-3.470793009,282.1416016,0.002831309,85.38705444
5/1/1999,-6.073382378,282.7410889,0.005742772,88.70389557
6/1/1999,-3.742022276,280.099823,0.003043481,79.7317276
7/1/1999,-4.315623283,279.6484375,0.004726707,82.12583923
8/1/1999,-1.187777042,280.5829163,0.005304285,87.27279663
9/1/1999,-3.390578508,281.9317627,0.004014754,81.08609009
10/1/1999,-1.552678823,283.0055542,0.005705053,81.28559875
11/1/1999,-4.539245605,283.3299866,0.004219853,76.81006622
12/1/1999,-2.922280312,285.9271851,0.004495676,75.94680786
1/1/2000,-3.447633028,286.7029724,0.003158996,74.25673676
2/1/2000,-3.058495998,288.8840637,0.002258447,66.06150818
3/1/2000,-5.36530447,285.692688,0.002930323,80.00797272
4/1/2000,-4.113886833,283.1889343,0.003731859,75.36362457
5/1/2000,-3.195915699,281.6179199,0.006846064,92.58856964
6/1/2000,-4.410344601,280.1579895,0.003486683,89.3158493
7/1/2000,-4.950873375,279.6290283,0.004290577,85.58656311
8/1/2000,-3.923730373,279.6660767,0.00248712,79.99838257
9/1/2000,-3.317448139,280.6887207,0.008885266,87.76965332
10/1/2000,-4.067505836,282.078125,0.006428794,81.30286407
11/1/2000,-0.647826612,286.6218872,0.002701649,74.75167084
12/1/2000,-0.808118165,284.9891663,0.005822926,76.29019165
1/1/2001,-0.839728236,288.6072388,0.002343315,73.18820953
2/1/2001,-1.652090192,288.4855652,0.001768095,70.24736786
3/1/2001,-4.291135311,286.3168335,0.004981313,82.07788086
4/1/2001,-2.621191502,282.8627319,0.003361738,81.94934845
5/1/2001,-1.187406301,280.4806519,0.001369684,80.55854034
6/1/2001,-5.593904018,280.9020691,0.005723913,89.50001526
7/1/2001,-5.269097805,279.3381042,0.003048196,80.38972473
8/1/2001,-4.592885017,279.8141785,0.007970572,87.52793884
9/1/2001,-2.542517662,282.4360352,0.005103901,80.73886871
10/1/2001,-2.867146492,281.8929749,0.006987511,86.44598389
11/1/2001,-4.235305786,283.2224426,0.005342004,85.2642746
12/1/2001,-3.623238802,283.4551697,0.004736137,86.28292084
1/1/2002,-2.105589151,286.5830994,0.00440845,78.09729004
2/1/2002,-2.156240702,286.2516174,0.003340521,80.4626236
3/1/2002,-3.030213356,285.0473328,0.002722866,79.43438721
4/1/2002,-2.121305704,284.1622314,0.001629005,78.1030426
5/1/2002,-6.377275467,281.0730896,0.002659215,79.52646637
6/1/2002,-4.507660389,280.1826782,0.007770188,88.15332031
7/1/2002,-4.321076393,280.1315613,0.008152097,89.94315338
8/1/2002,-4.896862507,279.5232544,0.005631972,87.10590363
9/1/2002,-2.516584873,280.3343201,0.009795247,86.22729492
10/1/2002,-2.650390387,281.677887,0.00793521,84.38375092
11/1/2002,-0.514159679,284.0282288,0.003411245,73.73877716
12/1/2002,-3.18012023,285.8337402,0.004828078,81.24531555
1/1/2003,-3.153481245,287.559906,0.003116562,73.28796387
2/1/2003,-1.342521191,287.2724915,0.001562996,73.50857544
3/1/2003,-2.793631077,285.6785583,0.00295154,81.03045654
4/1/2003,-4.045669079,283.3476257,0.002722866,77.9092865
5/1/2003,-4.15718317,282.2879333,0.003250937,78.02439117
6/1/2003,-8.194180489,280.1139221,0.005393868,89.76474762
7/1/2003,-5.131458759,279.0965576,0.005870075,88.99164581
8/1/2003,-5.568463326,279.5831909,0.007878631,88.60030365
9/1/2003,-3.376351357,278.8655701,0.010731158,87.23442841
10/1/2003,-1.585000396,280.2884827,0.00469606,84.93815613
11/1/2003,-0.335613221,284.3738098,0.001400331,76.82350159
12/1/2003,-2.274365425,286.5354919,0.00352676,74.57134247
1/1/2004,-4.950287819,284.8146057,0.005719198,85.90884399
2/1/2004,-2.213687897,285.7649536,0.002593206,78.50589752
3/1/2004,-1.878456116,284.5078125,0.002472976,79.18691254
4/1/2004,-5.472091675,282.6952515,0.002484763,81.82082367
5/1/2004,-4.743478298,280.5494385,0.006577313,84.74248505
6/1/2004,-4.641626358,279.6378479,0.008816901,90.34984589
7/1/2004,-5.581892014,278.5393677,0.006195405,89.32352448
8/1/2004,-4.184419632,279.2799377,0.005452805,86.55725098
9/1/2004,-2.155534029,280.7151794,0.005733343,87.75814056
10/1/2004,-3.894955158,282.6635132,0.004622979,78.97013855
11/1/2004,-3.535788536,283.7302246,0.00590308,82.24094391
12/1/2004,-3.091896296,286.5971985,0.003514973,77.66949463
1/1/2005,-3.927291155,286.7400208,0.003701212,80.10772705
2/1/2005,-5.321903706,286.0611877,0.003288657,79.08524323
3/1/2005,-5.761946201,284.3931885,0.002072207,77.73855591
4/1/2005,-2.545125723,284.3420715,0.004061903,78.80899811
5/1/2005,-2.369523048,280.9849243,0.003736574,86.59753418
6/1/2005,-4.705762386,280.3977966,0.002102854,80.38013458
7/1/2005,-4.675688267,279.8829346,0.00619069,90.66062164
8/1/2005,-2.80971837,280.0645447,0.008086088,85.61725616
9/1/2005,-2.587613106,281.0942688,0.004021827,80.79450226
10/1/2005,-3.687312603,283.6103516,0.00738828,83.41689301
11/1/2005,-1.690465927,285.3100586,0.004887015,77.68100739
12/1/2005,-2.585483789,285.7843628,0.008668381,80.5700531
1/1/2006,-1.10157764,287.3077698,0.001586571,74.4581604
2/1/2006,-0.695742786,286.1228943,0.003092987,83.48403931
3/1/2006,-5.325267315,286.0153503,0.002892603,76.47819519
4/1/2006,-4.137498856,280.8791504,0.006541952,85.68439484
5/1/2006,-4.201123238,279.5003357,0.004764426,86.96585846
6/1/2006,-4.310045719,278.632843,0.002713436,87.25745392
7/1/2006,-4.800790787,278.974884,0.004031257,85.35443878
8/1/2006,-2.768731594,280.0715942,0.004210424,80.60458374
9/1/2006,-1.736468077,280.3255005,0.006355712,82.3924942
10/1/2006,-1.207817554,281.7818909,0.004868155,78.41573334
11/1/2006,-2.261295557,282.6617432,0.002621495,79.50727844
12/1/2006,-5.50880146,284.6911926,0.00294211,74.63848877
1/1/2007,-6.249718666,287.6939087,0.005375009,77.118927
2/1/2007,-1.702860475,290.4268494,0.001079717,67.1492157
3/1/2007,-3.658615589,285.6256714,0.003826158,79.16964722
4/1/2007,-4.412800312,283.8854065,0.00160543,69.6373291
5/1/2007,-3.826614141,283.1624756,0.009026715,84.7520752
6/1/2007,-5.007634163,277.2927856,0.002006199,80.06552124
7/1/2007,-6.517107964,278.4018555,0.003738932,83.46485901
8/1/2007,-2.587225914,280.2144165,0.007616953,86.94091797
9/1/2007,-2.259418249,280.8597412,0.006336852,81.28752136
10/1/2007,-3.19951725,281.4821472,0.008246395,84.19766998
11/1/2007,0.686493814,285.9306946,0.00073317,73.73493958
12/1/2007,-5.468260288,286.7364807,0.005377366,76.89064026
1/1/2008,-0.89140296,287.5757751,0.000968916,73.20355225
2/1/2008,-3.851675749,285.9977112,0.003762506,76.87337494
3/1/2008,-5.058001518,286.2128296,0.002946825,67.40052032
4/1/2008,-3.154607296,283.0320129,0.003760149,82.62269592
5/1/2008,-4.923055649,281.5826721,0.003753076,87.43777466
6/1/2008,-5.308683872,280.9002991,0.005367937,85.69207001
7/1/2008,-5.605424881,278.4565125,0.004033614,84.39142609
8/1/2008,-4.570346832,278.8373718,0.005301928,89.36764526
9/1/2008,-3.543117285,280.2584839,0.007468433,86.59945679
10/1/2008,-3.954710007,282.5506592,0.003423032,80.03291321
11/1/2008,-3.081278086,283.7020264,0.005082684,81.89372253
12/1/2008,-5.229699612,283.7954712,0.005940799,83.83318329
1/1/2009,-1.94179666,286.3961792,0.003295729,73.9056778
2/1/2009,-0.060903773,287.4029846,0.002171221,75.40775299
3/1/2009,-6.255440712,285.7861328,0.003776651,82.19490051
4/1/2009,-5.86632061,282.9121094,0.004809218,83.97130585
5/1/2009,-4.170473099,281.3075867,0.005033177,79.79695129
6/1/2009,-5.043718338,280.1579895,0.003616344,82.34645081
7/1/2009,-4.187106609,278.9272766,0.006907358,87.29198456
8/1/2009,-3.676845074,280.4066162,0.011459613,89.97000885
9/1/2009,-3.466460228,281.0219727,0.006704616,86.57835388
10/1/2009,-4.386633873,282.1063232,0.002142931,78.67279816
11/1/2009,-2.579992771,286.5795593,0.003812013,70.38356781
12/1/2009,-3.73364377,285.5198669,0.004535753,77.01533508
1/1/2010,-5.069675922,286.4684753,0.002058062,77.38749695
2/1/2010,-3.166419744,288.7147827,0.003316946,72.44004822
3/1/2010,-3.640659332,286.8158264,0.004460314,77.51219177
4/1/2010,-2.849977016,284.4672546,0.00556832,85.70933533
5/1/2010,-5.642321587,281.0836792,0.003192001,83.50705719
6/1/2010,-5.960414886,279.364563,0.004300007,89.22568512
7/1/2010,-4.936610699,279.6554871,0.003771936,88.33940125
8/1/2010,-7.127245426,278.8920288,0.006947435,88.66360474
9/1/2010,-6.587944984,279.6290283,0.007626383,90.14266205
10/1/2010,-1.553767204,282.3672791,0.005523529,80.42617798
11/1/2010,-1.734495401,284.4725342,0.00517934,80.77915192
12/1/2010,-5.384571552,285.1178589,0.00514162,84.05187225
1/1/2011,-2.634427071,287.6286621,0.004118483,78.39271545
2/1/2011,-5.199458122,285.8531189,0.003272154,84.85182953
3/1/2011,-5.273719311,285.1742859,0.003986465,82.02416992
4/1/2011,-1.892779708,283.3652649,0.003213218,78.10879517
5/1/2011,-5.93948555,280.2003174,0.002527197,85.0052948
6/1/2011,-5.666642666,279.7771606,0.006513662,79.99645996
7/1/2011,-4.062199593,278.6663208,0.005851216,83.92910004
8/1/2011,-3.101600885,281.5209351,0.004759712,85.37554169
9/1/2011,-1.577915788,281.0184326,0.006716404,84.1938324
10/1/2011,-4.162864685,282.3619995,0.005370294,75.55354309
11/1/2011,-6.485857487,284.5342407,0.007154891,80.38013458
12/1/2011,-1.577097535,286.5760498,0.001803457,77.02876282
1/1/2012,-2.574458599,287.7221069,0.003232078,74.10326385
2/1/2012,-2.195478439,288.1717224,0.002501265,75.73387146
3/1/2012,-5.265292645,285.6062927,0.005066182,80.74845886
4/1/2012,-5.936532974,284.1569214,0.003951103,82.72628784
5/1/2012,-4.81137085,281.2124023,0.00602331,90.92151642
6/1/2012,-4.986097336,279.2711182,0.004300007,87.69675446
7/1/2012,-4.736098766,279.0419006,0.003562122,88.75569153
8/1/2012,-4.422424316,279.1177063,0.006838991,90.78339386
9/1/2012,-4.514146805,280.9126587,0.0080743,85.49447632
10/1/2012,-3.434104919,281.9158936,0.004653626,79.73940277
11/1/2012,-2.415875673,284.9345093,0.003611629,72.52637482
12/1/2012,-2.557333231,285.1055298,0.004736137,80.1844635
1/1/2013,-2.984794855,286.5636902,0.002595563,74.55407715
2/1/2013,-2.609374523,288.571991,0.001174015,74.39868927
3/1/2013,-1.717797756,287.9442749,0.004099623,73.55844879
4/1/2013,-3.057457685,282.6617432,0.004644196,83.8274231
5/1/2013,-6.577906132,281.5315247,0.003142494,80.35903168
6/1/2013,-5.307669163,279.1071167,0.001966122,82.13926697
7/1/2013,-4.526047707,280.2338257,0.005954944,88.5638504
8/1/2013,-6.650402546,279.9252625,0.011370029,91.30135345
9/1/2013,-2.701202869,282.0904541,0.008010649,80.21131897
10/1/2013,-2.273039341,281.7572021,0.007789048,87.10590363
11/1/2013,-5.431303024,284.0440979,0.004391948,76.46476746
12/1/2013,-3.193284035,285.47229,0.004962453,77.5447998
